2.370192726244439996e+00,7.738417462750099562e-02
2.339605230532709967e+00,8.809884778032110730e-02
2.672688603173650090e+00,7.549784473567010268e-02
3.018266397550379843e+00,1.267701023324450116e-01
2.422346288829340111e+00,7.256347617389159732e-02
2.999454980112210123e+00,1.259677986174470021e-01
2.556053159305589961e+00,9.795927134796880709e-02
2.964824283124450233e+00,1.443580088323180022e-01
2.457833376780670154e+00,8.090791303532640644e-02
2.098504208016939820e+00,4.336630167374970479e-02
1.609635377489974095e+00,9.224865894281590595e-02
3.435515272995660396e+00,1.484028064859250207e-01
1.832485515728280001e+00,7.250830100100190412e-02
2.223484171312180013e+00,8.017559725705279694e-02
2.270128808492509975e+00,7.212819132066509986e-02
2.040106123957370343e+00,7.033809802658590182e-02
2.634633147722859725e+00,8.906099593356729682e-02
2.991253683725410006e+00,1.231906265850550020e-01
2.770580062459719883e+00,9.108465751851149705e-02
2.627472153150959944e+00,1.048916705504339963e-01
2.543639334043819922e+00,1.126999269913289969e-01
3.141352268681149695e+00,1.060022261180000036e-01
3.209395614105500449e+00,9.916774361198410492e-02
2.313817780627580145e+00,8.186218091128850960e-02
2.326286801504720003e+00,8.618886943951439839e-02
2.503483718341479758e+00,9.313022634456469273e-02
2.405070012613240049e+00,8.284385643128701349e-02
2.507204367386790089e+00,6.156856289025859630e-02
2.177039684075290360e+00,5.703594110976339948e-02
2.043033182362820277e+00,5.120387984287400052e-02
2.514981305016069868e+00,7.672307350624650579e-02
2.447206258134330348e+00,9.081300824532519134e-02
3.697421150553959812e+00,1.990488923685909961e-01
3.622274460943749830e+00,1.680488222034249857e-01
3.064658774379959816e+00,1.306440731560629953e-01
2.979325783651409765e+00,1.414736472975869908e-01
3.626526803589110060e+00,1.257333360063000172e-01
3.775409174194989781e+00,1.763152639956920009e-01
3.160731281913349733e+00,1.466441039541039881e-01
3.078054500077300304e+00,1.368529459669090009e-01
3.831569244691939602e+00,1.810218064868089893e-01
3.599057355725400420e+00,1.555384571817010064e-01
3.662099966046319821e+00,1.726016320286619943e-01
3.388690703564740225e+00,1.391502889531930076e-01
3.684730587309259953e+00,2.027028047777379993e-01
3.328123292351490292e+00,1.543942577857320142e-01
2.827876659030979845e+00,1.054344131660940043e-01
2.536078040057260008e+00,1.686487353460849881e-01
4.184065247928110409e+00,1.826661511390430259e-01
2.509096067150589970e+00,1.282791633943159981e-01
2.676512188818279903e+00,1.370175067794330015e-01
3.037333146624500380e+00,1.160520878819200075e-01
2.869580764369300319e+00,1.067858364028060059e-01
2.745297287701010003e+00,1.388227202518660108e-01
2.698915589915020341e+00,1.145298498026530165e-01
3.851067530790589721e+00,1.778391684004370088e-01
3.765613982959860273e+00,1.585053100786389946e-01
4.011180578589080170e+00,1.808508300545769998e-01
2.753985771430940144e+00,1.082568613586710055e-01
3.609114870077299919e+00,1.457662378204259979e-01
3.719719257459630057e+00,1.772542908051349952e-01
3.128984918795350012e+00,9.692313406037750267e-02
3.183067533296649820e+00,1.579554830546620048e-01
3.894015433921309999e+00,1.452419991641490105e-01
4.023075167693550114e+00,1.562029411093079911e-01
3.138747366555460161e+00,1.566513753020850053e-01
3.187793127776600066e+00,1.581848924382510124e-01
3.174620410017800154e+00,1.451042605523040208e-01
3.110257083302870207e+00,1.245043280502279998e-01
3.190259216611459614e+00,1.193160289074969987e-01
3.090295465919459694e+00,1.173251538718060039e-01
2.864987634539319927e+00,1.252349315988900147e-01
3.444000991878350071e+00,1.349569070773629920e-01
3.171369359073140437e+00,1.469741247318820110e-01
3.469256112144510240e+00,1.610666723438640147e-01
3.408674175603390033e+00,1.693521966164350245e-01
3.602772272234809670e+00,1.663240338332730162e-01
4.282578307715120047e+00,1.895507249623720192e-01
3.897927904414600242e+00,2.053589470614100021e-01
3.051440050910789736e+00,1.880007689933319848e-01
4.590511623392679930e+00,1.907850085742210100e-01
3.009356562520849820e+00,1.640039454221669801e-01
3.160279965126050250e+00,1.611801851442770106e-01
3.339828651260190462e+00,1.389441798825249985e-01
3.170999734286599647e+00,1.733933289576280179e-01
3.969779105756470194e+00,1.853183987272009892e-01
4.619933866330430128e+00,1.920851276569370270e-01
3.985031687236699760e+00,1.584711679643210080e-01
4.105002533734089631e+00,1.914411562645430276e-01
3.449927383801139946e+00,1.573293065588969863e-01
4.375932579755249741e+00,1.612309001620449989e-01
4.509994947778819707e+00,1.645301080235309910e-01
3.366095731423169646e+00,1.559584472542580036e-01
3.363016916736140338e+00,1.375339937616119890e-01
3.460941865107700188e+00,1.367174997137199921e-01
3.446543280499110296e+00,1.306823559424769854e-01
3.226362677797539824e+00,1.574778171684780015e-01
3.765669372951570004e+00,1.508900447598220118e-01
3.576878224699539643e+00,1.682177522950930038e-01
5.435553912654610187e+00,2.248651690081319987e-01
5.377131381767219942e+00,2.185903186367480211e-01
4.766755718329980240e+00,2.065650676868149849e-01
5.669599390612360068e+00,1.723985296733210049e-01
5.848916831177709774e+00,2.276390909485619951e-01
5.017259101188139780e+00,2.118801793437399827e-01
4.935098610372049777e+00,2.201148243160020168e-01
5.483101631242269569e+00,2.316829884973010123e-01
5.532742805120699714e+00,2.176062415674570039e-01
5.647427302101119651e+00,2.251571695094949921e-01
4.892268722914359991e+00,1.937611177967090148e-01
5.391614681873679871e+00,2.469958528503500006e-01
4.923100202036549966e+00,2.179950494497870095e-01
4.469293030799040167e+00,1.863713169766789968e-01
4.838538182313589786e+00,2.278522482966129914e-01
6.019937969681869561e+00,2.196150439624570128e-01
4.198412732601649822e+00,2.113252612712910039e-01
4.111691344486279931e+00,2.094444005032260192e-01
4.339801156602970167e+00,1.843176995981510025e-01
3.984316515796000324e+00,2.080711488586050040e-01
5.422484015491320086e+00,2.161520855547920117e-01
5.932765657064740239e+00,2.226503266951599946e-01
6.085989611498419549e+00,2.296625394382320051e-01
4.060527568987909675e+00,1.899780325368519984e-01
5.804601589001519457e+00,2.017762037337340053e-01
